BusinessRegion,,Department,RetailNetwork,Level3,ЯК,Рейтинг ЯК,количество,2 ГИС,Рейтинг 2ГИС,количество,Гугл карты,Рейтинг ГК,,,,Рейтинг ЯК (свежий),оценки ЯК (свежий),отзывы ЯК (свежий),Рейтинг 2ГИС (свежий),оценки 2ГИС (свежий),отзывы 2ГИС (свежий)
Федоровский,,Федоровский-01 Ленина 12/2,Галерея Суши Россия,,https://yandex.ru/maps/org/galereya_sushi/144706649857/,,,,,0,,,,,,,,,,,0
Хабаровск,Чураева К,Хабаровск-01 Суворова 25/1,SPOKE Россия,Попова Светлана РД,https://yandex.ru/maps/org/spoke/166198099411/?ll=135.107202%2C48.394243&z=16,,,,,,,,,,,"4,3",228,150,"3,8",1254,1196
Хабаровск,Чураева К,Хабаровск-01 Суворова 25/1,Галерея Суши Россия,Попова Светлана РД,https://yandex.by/maps/-/CLb7U62j,,,,,,,,,,,"4,3",228,150,"3,8",1254,1196
Хабаровск,Чураева К,Хабаровск-01 Суворова 25/1,Мир Суши Россия,Попова Светлана РД,https://yandex.ru/maps/org/mir_sushi/35012608102/?ll=135.107202%2C48.394243&z=16,,,https://go.2gis.com/eXRmF,"3,2",96,,,,,,"4,3",228,150,"3,8",1254,1196
Хабаровск,Чураева К,Хабаровск-01 Суворова 25/1,Суши Мастер Россия,Попова Светлана РД,https://yandex.ru/maps/-/CLq5B4mo,"4,3",145,https://go.2gis.com/ZtH84,"3,8",1186,https://maps.app.goo.gl/aA4g5CjQaNC5nSn38,,,,,"4,3",228,150,"3,8",1254,1196
Хабаровск,Чураева К,Хабаровск-02 Ленинградская 28/9,SPOKE Россия,Попова Светлана РД,https://yandex.ru/maps/org/spoke/98219264913/?ll=135.095623%2C48.483287&z=16,,,,,,,,,,,"4,2",386,284,"3,9",1173,1121
Хабаровск,Чураева К,Хабаровск-02 Ленинградская 28/9,Галерея Суши Россия,Попова Светлана РД,https://yandex.by/maps/-/CLb7UO4Q,,,,,,,,,,,"4,2",386,284,"3,9",1173,1121
Хабаровск,Чураева К,Хабаровск-02 Ленинградская 28/9,Мир Суши Россия,Попова Светлана РД,https://yandex.ru/maps/org/mir_sushi/44134312958/?ll=135.095623%2C48.483287&z=16,,,,,,,,,,,"4,2",386,284,"3,9",1173,1121
Хабаровск,Чураева К,Хабаровск-02 Ленинградская 28/9,Суши Мастер Россия,Попова Светлана РД,https://yandex.ru/maps/-/CLq55TPb,"4,2",284,https://go.2gis.com/BUBNW,"3,9",1120,https://maps.app.goo.gl/iCGKkk38LMNsAC1x8,,,,,"4,2",386,284,"3,9",1173,1121
Хабаровск,Чураева К,Хабаровск-05 Карла Маркса 200/1,SPOKE Россия,Попова Светлана РД,https://yandex.ru/maps/org/spoke/151223521434/?ll=135.142021%2C48.507939&z=16,,,https://go.2gis.com/B8cVi,2,1,,,,,,,,,0,1,1
Хабаровск,Чураева К,Хабаровск-05 Карла Маркса 200/1,Галерея Суши Россия,Попова Светлана РД,https://yandex.by/maps/-/CLb7U0oq,,,https://go.2gis.com/na8uk,"4,1",94,,,,,,,,,0,1,1
Хабаровск,Чураева К,Хабаровск-05 Карла Маркса 200/1,Мир Суши Россия,Попова Светлана РД,https://yandex.ru/maps/org/mir_sushi/154761338825/?ll=135.142021%2C48.507951&z=16,,,https://go.2gis.com/IeSOg,"3,2",96,,,,,,,,,0,1,1
Хабаровск,Чураева К,Хабаровск-05 Карла Маркса 200/1,Суши Мастер Россия,Попова Светлана РД,https://yandex.ru/maps/-/CLrYzX5H,4,27,https://go.2gis.com/0xoT2,"3,8",629,https://maps.app.goo.gl/Q5cPThV6n92s1gbF9,,,,,,,,0,1,1
Хабаровск,Чураева К,Хабаровск-06 Амурский бульвар 62,SPOKE Россия,Попова Светлана РД,https://yandex.ru/maps/org/spoke/120336738253/?ll=135.072770%2C48.493803&z=16,,,,,,,,,,,"3,9",22,16,"3,2",,96
Хабаровск,Чураева К,Хабаровск-06 Амурский бульвар 62,Галерея Суши Россия,Попова Светлана РД,https://yandex.by/maps/-/CLb7ULKC,,,,,,,,,,,"3,9",22,16,"3,2",,96
Хабаровск,Чураева К,Хабаровск-06 Амурский бульвар 62,Мир Суши Россия,Попова Светлана РД,https://yandex.ru/maps/org/mir_sushi/103560182349/?ll=135.072770%2C48.493803&z=16,,,https://go.2gis.com/bUAYA,"3,2",96,,,,,,"3,9",22,16,"3,2",,96
Хабаровск,Чураева К,Хабаровск-06 Амурский бульвар 62,Суши Мастер Россия,Попова Светлана РД,https://yandex.ru/maps/-/CLq5BE-8,"4,2",99,https://go.2gis.com/N0jOH,"3,9",1145,https://maps.app.goo.gl/PuwKqhmrpz4DyDxDA,,,,,"3,9",22,16,"3,2",,96
Хабаровск,Чураева К,Хабаровск-07 Тихоокеанская 182 б,SPOKE Россия,Попова Светлана РД,https://yandex.ru/maps/org/spoke/142362891616/?ll=135.043682%2C48.542840&z=16,,,https://2gis.ru/khabarovsk/search/SPOKE%20%D0%A5%D0%B0%D0%B1%D0%B0%D1%80%D0%BE%D0%B2%D1%81%D0%BA/firm/70000001114206135/135.043639%2C48.542953?m=135.043639%2C48.542953%2F17.63,5,1,,,,,,,,,5,1,1
Хабаровск,Чураева К,Хабаровск-07 Тихоокеанская 182 б,Галерея Суши Россия,Попова Светлана РД,https://yandex.by/maps/-/CPe4FO~7,,,,,,,,,,,,,,5,1,1
Хабаровск,Чураева К,Хабаровск-07 Тихоокеанская 182 б,Мир Суши Россия,Попова Светлана РД,https://yandex.ru/maps/org/mir_sushi/74364657368/?ll=135.043682%2C48.542840&z=16,,,https://2gis.ru/khabarovsk/search/%D0%BC%D0%B8%D1%80%20%D1%81%D1%83%D1%88%D0%B8%20%D1%82%D0%B8%D0%BE%D0%BE%D0%BA%D0%B5%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F/firm/70000001114206100/135.043639%2C48.542953?m=135.043608%2C48.542979%2F17.63,1,1,,,,,,,,,5,1,1
Хабаровск,Чураева К,Хабаровск-07 Тихоокеанская 182 б,Суши Мастер Россия,Попова Светлана РД,https://yandex.ru/maps/-/CLrYzV~N,"4,4",337,https://go.2gis.com/MyC6N,"3,9",270,https://maps.app.goo.gl/XENk3v3wCFNQahRS6,,,,,,,,5,1,1
Ханты-Мансийск,Юнусов В,Ханты-Мансийск-01 Мира 52,SPOKE Россия,Покатова Лариса РД,https://yandex.ru/maps/org/spoke/180801256021/?ll=69.036967%2C61.006717&z=16,,,https://2gis.ru/kh_mansiysk/search/SPOKE%20%D0%A5%D0%B0%D0%BD%D1%82%D1%8B-%D0%9C%D0%B0%D0%BD%D1%81%D0%B8%D0%B9%D1%81%D0%BA-01%20%D0%9C%D0%B8%D1%80%D0%B0%2052/firm/70000001089727883/69.036947%2C61.006677?m=135.072785%2C48.494539%2F17.63,-0,-0,,,,,,"4,3",313,173,"4,4",362,318
Ханты-Мансийск,Юнусов В,Ханты-Мансийск-01 Мира 52,Галерея Суши Россия,Покатова Лариса РД,https://yandex.by/maps/-/CLb7YE0c,,,https://go.2gis.com/PMZG4,"4,4",37,,,,,,"4,3",313,173,"4,4",362,318
Ханты-Мансийск,Юнусов В,Ханты-Мансийск-01 Мира 52,Мир Суши Россия,Покатова Лариса РД,https://yandex.ru/maps/org/mir_sushi/20822624922/?ll=69.036967%2C61.006717&z=16,,,https://go.2gis.com/TmHj5,"4,9",41,,,,,,"4,3",313,173,"4,4",362,318
Ханты-Мансийск,Юнусов В,Ханты-Мансийск-01 Мира 52,Суши Мастер Россия,Покатова Лариса РД,https://yandex.ru/maps/-/CLq5J8Y~,"4,3",173,https://go.2gis.com/TmNsr,"4,4",318,https://maps.app.goo.gl/FbgQz3J3BnPAFjEWA,,,,,"4,3",313,173,"4,4",362,318
Ханты-Мансийск,Юнусов В,Ханты-Мансийск-02 Самаровская 1/4,SPOKE Россия,Покатова Лариса РД,https://yandex.ru/maps/org/spoke/82615658937/?ll=69.030229%2C60.968325&z=16,,,https://go.2gis.com/Go3V3,2,1,,,,,,"4,4",186,104,"4,3",224,194
Ханты-Мансийск,Юнусов В,Ханты-Мансийск-02 Самаровская 1/4,Галерея Суши Россия,Покатова Лариса РД,https://yandex.by/maps/-/CLb7YUyk,,,https://go.2gis.com/0Jr8P,"4,5",34,,,,,,"4,4",186,104,"4,3",224,194
Ханты-Мансийск,Юнусов В,Ханты-Мансийск-02 Самаровская 1/4,Мир Суши Россия,Покатова Лариса РД,https://yandex.ru/maps/org/mir_sushi/42638184583/?ll=69.030229%2C60.968325&z=16,,,https://go.2gis.com/IFhbp,"4,6",36,,,,,,"4,4",186,104,"4,3",224,194
Ханты-Мансийск,Юнусов В,Ханты-Мансийск-02 Самаровская 1/4,Суши Мастер Россия,Покатова Лариса РД,https://yandex.ru/maps/-/CLq5JT8t,"4,4",104,https://go.2gis.com/jfYBm,"4,4",194,https://maps.app.goo.gl/XMqBvukxMtsLtqHe6,,,,,"4,4",186,104,"4,3",224,194
Химки,,Химки-01 Юбилейный 70А,Суши Мастер Россия,,https://yandex.ru/maps/org/sushi_master/209512988008/,"4,7",343,https://go.2gis.com/Y42ug,"4,7",86,https://maps.app.goo.gl/AP9XWLK2FK426Fow9,"4,4",,,,"4,7",439,343,"4,7",94,88
Чебаркуль,,Чебаркуль-01 9 мая 29,Суши Мастер Россия,,https://yandex.ru/maps/org/sushi_master/152971884964/,"4,1",14,https://2gis.ru/chebarkul/search/%D1%87%D0%B5%D0%B1%D0%B0%D1%80%D0%BA%D1%83%D0%BB%D1%8C%20%D1%81%D1%83%D1%88%D0%B8%20%D0%BC%D0%B0%D1%81%D1%82%D0%B5%D1%80/firm/70000001105393471/60.357472%2C54.972856?m=60.357443%2C54.97287%2F17.28,"2,7",22,https://maps.app.goo.gl/mVDF28fB44Q1761f6,1,,,,"4,1",17,14,"2,6",28,23
Чебоксары,Молодцов А,Чебоксары-01 ул. Пролетарская 21/22,SPOKE Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.ru/maps/org/spoke/71809939463/,,,https://2gis.ru/cheboksary/search/%D0%A1%D0%BF%D0%BE%D0%BA%D0%B5%20%D0%A7%D0%B5%D0%B1%D0%BE%D0%BA%D1%81%D0%B0%D1%80%D1%8B%D0%A7%D0%B5%D0%B1%D0%BE%D0%BA%D1%81%D0%B0%D1%80%D1%8B-01%20%D1%83%D0%BB.%20%D0%9F%D1%80%D0%BE%D0%BB%D0%B5%D1%82%D0%B0%D1%80%D1%81%D0%BA%D0%B0%D1%8F%2021%2F22/firm/70000001074378063/47.303086%2C56.100957?m=47.303051%2C56.100931%2F17.45,-0,-0,,,,,,"4,1",19,16,"4,9",33,32
Чебоксары,Молодцов А,Чебоксары-01 ул. Пролетарская 21/22,Галерея Суши Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.by/maps/-/CPbM6H1P,,,https://go.2gis.com/nqW2K,"4,8",60,,,,,,"4,1",19,16,"4,9",33,32
Чебоксары,Молодцов А,Чебоксары-01 ул. Пролетарская 21/22,Мир Суши Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.ru/maps/org/mir_sushi/243403393391/?ll=47.302785%2C56.099491&z=16,,,https://go.2gis.com/JHrw7,"4,9",31,,,,,,"4,1",19,16,"4,9",33,32
Чебоксары,Молодцов А,Чебоксары-01 ул. Пролетарская 21/22,Суши Мастер Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.ru/maps/-/CLq5VO~j,"4,4",274,https://go.2gis.com/FxVIy,"4,5",143,https://maps.app.goo.gl/djhMwH6XpaFLkdP26,,,,,"4,1",19,16,"4,9",33,32
Чебоксары,Молодцов А,Чебоксары-02 пр-т Максима Горького 38/2,SPOKE Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.ru/maps/org/spoke/110427568539/,,,https://2gis.ru/cheboksary/search/%D0%A1%D0%BF%D0%BE%D0%BA%D0%B5%20%D0%A7%D0%B5%D0%B1%D0%BE%D0%BA%D1%81%D0%B0%D1%80%D1%8B-02%20%D0%BF%D1%80-%D1%82%20%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%B0%20%D0%93%D0%BE%D1%80%D1%8C%D0%BA%D0%BE%D0%B3%D0%BE%2038%2F2/firm/70000001074378129/47.171699%2C56.149275?m=47.171726%2C56.149261%2F17.45,-0,-0,,,,,,"4,1",19,13,"4,9",25,24
Чебоксары,Молодцов А,Чебоксары-02 пр-т Максима Горького 38/2,Галерея Суши Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.by/maps/-/CPe4JOLw,,,https://go.2gis.com/OyJBr,"4,9",24,,,,,,"4,1",19,13,"4,9",25,24
Чебоксары,Молодцов А,Чебоксары-02 пр-т Максима Горького 38/2,Мир Суши Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.ru/maps/org/mir_sushi/177496401527/?ll=47.172359%2C56.149331&z=16,,,https://go.2gis.com/OOaLq,"4,5",26,,,,,,"4,1",19,13,"4,9",25,24
Чебоксары,Молодцов А,Чебоксары-02 пр-т Максима Горького 38/2,Суши Мастер Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.ru/maps/-/CLq5VPIh,"4,6",189,https://go.2gis.com/mW5jz,"4,4",176,https://maps.app.goo.gl/Z9DkAsvVVpBGFP6r5,,,,,"4,1",19,13,"4,9",25,24
Череповец,,"Череповец, проспект Победы 144",Суши Мастер Россия,,https://yandex.ru/maps/org/sushi_master/174166574886/,"4,3",11,,,0,,,,,,"4,4",20,19,,,0
Чехов,,"Чехов-01 Береговая улица, 21, корп. 1",Суши Мастер Россия,,https://yandex.ru/maps/org/sushi_master/231095373036/,5,354,https://go.2gis.com/FSw7B,5,4,https://maps.app.goo.gl/gS7QwUe1dVhgVGCm8,"4,3",,,,5,,226,5,2,2
Чехов,,"Чехов-01 Береговая улица, 21, корп. 1",Галерея Суши Россия,,https://yandex.ru/maps/org/galereya_sushi/230718301552/,,,https://go.2gis.com/zmXSY,,,,,,,,5,,226,5,2,2
Чита,Чураева К,Чита-01 Бутина 42а,SPOKE Россия,Попова Светлана РД,https://yandex.ru/maps/org/spoke/120456711436/?ll=113.507319%2C52.040976&z=16,,,https://go.2gis.com/BGAKA,"4,5",23,,,,,,"3,8",10,10,"4,6",86,84
Чита,Чураева К,Чита-01 Бутина 42а,Галерея Суши Россия,Попова Светлана РД,https://yandex.by/maps/-/CLb7YZzz,,,https://go.2gis.com/gyLeS,"4,1",51,,,,,,"3,8",10,10,"4,6",86,84
Чита,Чураева К,Чита-01 Бутина 42а,Мир Суши Россия,Попова Светлана РД,https://yandex.ru/maps/org/mir_sushi/44474660168/?ll=113.507319%2C52.040976&z=16,,,https://go.2gis.com/VS0oK,"4,6",83,,,,,,"3,8",10,10,"4,6",86,84
Чита,Чураева К,Чита-01 Бутина 42а,Суши Мастер Россия,Попова Светлана РД,https://yandex.ru/maps/-/CLq5ZMJs,"4,3",219,https://go.2gis.com/v3ffV,"3,7",1235,https://maps.app.goo.gl/U4VNCyr11B8X8pcE8,,,,,"3,8",10,10,"4,6",86,84
Чусовой,Юнусов В,Чусовой-01 50 лет ВЛКСМ 4,Галерея Суши Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.by/maps/-/CPe4NYpa,,,,,,,,,,,"4,5",337,149,"4,6",79,64
Чусовой,Юнусов В,Чусовой-01 50 лет ВЛКСМ 4,Мир Суши Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.ru/maps/org/mir_sushi/80816648103/?ll=57.807272%2C58.272899&z=16,,,https://go.2gis.com/GoNma,"4,6",64,,,,,,"4,5",337,149,"4,6",79,64
Чусовой,Юнусов В,Чусовой-01 50 лет ВЛКСМ 4,Суши Мастер Россия,Понкратова (Филиппова) Анастасия РД,https://yandex.ru/maps/-/CLq56G3R,"4,5",144,https://go.2gis.com/zv79b,"4,6",64,https://maps.app.goo.gl/m9C3QpjdNqv28NXX9,,,,,"4,5",337,149,"4,6",79,64
Югорск,Юнусов В,Югорск-01 Ленина 14,Галерея Суши Россия,Покатова Лариса РД,https://yandex.by/maps/-/CLb7YO-d,,,https://go.2gis.com/lBY2T,"4,9",18,,,,,,"4,2",19,16,"4,9",18,18
Югорск,Юнусов В,Югорск-01 Ленина 14,Мир Суши Россия,Покатова Лариса РД,https://yandex.ru/maps/org/mir_sushi/38471681017/?ll=63.327626%2C61.313768&z=16,,,https://go.2gis.com/GbElu,,,,,,,,"4,2",19,16,,,
Югорск,Юнусов В,Югорск-01 Ленина 14,Суши Мастер Россия,Покатова Лариса РД,https://yandex.ru/maps/-/CLq5bKlO,"4,4",266,https://go.2gis.com/3M01S,"4,8",44,https://maps.app.goo.gl/c8NthXBrHeMkTMLi7,,,,,"4,2",19,16,"4,9",18,18
Ялуторовск,Чураева К,Ялуторовск-01 Ленина 17,Галерея Суши Россия,Алексеева Яна РД,https://yandex.by/maps/-/CLb7Y86w,,,https://go.2gis.com/VwwrZ,"4,7",38,,,,,,"4,7",284,153,"4,7",276,238
Ялуторовск,Чураева К,Ялуторовск-01 Ленина 17,Мир Суши Россия,Алексеева Яна РД,https://yandex.ru/maps/org/mir_sushi/216073316886/?ll=66.315791%2C56.652804&z=16,,,https://go.2gis.com/YVfdU,"4,7",17,,,,,,"4,7",284,153,"4,7",276,238
Ялуторовск,Чураева К,Ялуторовск-01 Ленина 17,Суши Мастер Россия,Алексеева Яна РД,https://yandex.ru/maps/-/CLq5fHiL,"4,6",148,https://go.2gis.com/LxXCI,"4,7",236,https://maps.app.goo.gl/DZsgTTGUpRFxy8y88,,,,,"4,7",284,153,"4,7",276,238
Ярославль,Юнусов В,Ярославль-01 Большая Федоровская 29,SPOKE Россия,Покатова Лариса РД,https://yandex.ru/maps/org/spoke/170445734563/?ll=39.875811%2C57.609862&z=16,,,https://go.2gis.com/zplR7,,,,,,,,4,57,49,,,
Ярославль,Юнусов В,Ярославль-01 Большая Федоровская 29,Галерея Суши Россия,Покатова Лариса РД,https://yandex.by/maps/-/CLb7YLjV,,,https://go.2gis.com/KuzaY,"4,3",29,,,,,,4,57,49,"4,5",34,33
Ярославль,Юнусов В,Ярославль-01 Большая Федоровская 29,Мир Суши Россия,Покатова Лариса РД,https://yandex.ru/maps/org/mir_sushi/18068472583/?ll=39.875811%2C57.609862&z=16,,,https://go.2gis.com/36iVx,"4,1",31,,,,,,4,57,49,"4,5",34,33
Ярославль,Юнусов В,Ярославль-01 Большая Федоровская 29,Суши Мастер Россия,Покатова Лариса РД,https://yandex.ru/maps/-/CLq5jDIG,"4,5",518,https://go.2gis.com/HjE5i,"4,7",135,https://maps.app.goo.gl/39HzcBp6KTu9es7Q8,,,,,4,57,49,"4,5",34,33
Ярославль,Юнусов В,Ярославль-03 Урицкого 65,SPOKE Россия,Покатова Лариса РД,https://yandex.ru/maps/org/spoke/4168672665/?ll=39.792375%2C57.679296&z=16,,,https://go.2gis.com/YnDOb,,,,,,,,"4,6",292,220,,,
Ярославль,Юнусов В,Ярославль-03 Урицкого 65,Галерея Суши Россия,Покатова Лариса РД,https://yandex.by/maps/-/CLb7YX0s,,,https://go.2gis.com/vxTBC,"4,8",31,,,,,,"4,6",292,220,"4,4",115,110
Ярославль,Юнусов В,Ярославль-03 Урицкого 65,Мир Суши Россия,Покатова Лариса РД,https://yandex.ru/maps/org/mir_sushi/39192726680/?ll=39.792375%2C57.679296&z=16,,,https://go.2gis.com/RPLqA,"4,9",21,,,,,,"4,6",292,220,"4,4",115,110
Ярославль,Юнусов В,Ярославль-03 Урицкого 65,Суши Мастер Россия,Покатова Лариса РД,https://yandex.ru/maps/-/CLq5nMif,"4,6",217,https://go.2gis.com/u1qJf,"4,4",110,https://maps.app.goo.gl/RM267bYNGP5JdUjp8,,,,,"4,6",292,220,"4,4",115,110
Ярославль,Юнусов В,Ярославль-04 Машиностроителей 30/18,Галерея Суши Россия,Покатова Лариса РД,https://yandex.by/maps/-/CLb74AZd,,,https://go.2gis.com/5AazJ,,,,,,,,"3,9",21,17,,,
Ярославль,Юнусов В,Ярославль-04 Машиностроителей 30/18,Мир Суши Россия,Покатова Лариса РД,https://yandex.ru/maps/org/mir_sushi/113010514173/?ll=39.953013%2C57.645484&z=16,,,https://go.2gis.com/BuZKw,"4,8",20,,,,,,"3,9",21,17,"4,7",20,20
Ярославль,Юнусов В,Ярославль-04 Машиностроителей 30/18,Суши Мастер Россия,Покатова Лариса РД,https://yandex.ru/maps/-/CLq5jCoj,"4,7",170,https://go.2gis.com/j1l3B,"4,4",152,https://maps.app.goo.gl/6sm1NhFG2k65a6Mq8,,,,,"3,9",21,17,"4,7",20,20
Ярославль,Юнусов В,Ярославль-05 Ньютона 28,SPOKE Россия,Покатова Лариса РД,https://yandex.ru/profile/239205911520,,,https://go.2gis.com/qz68B,,,,,,,,"4,2",27,20,,,
Ярославль,Юнусов В,Ярославль-05 Ньютона 28,Галерея Суши Россия,Покатова Лариса РД,https://yandex.by/maps/-/CLb74Min,,,https://go.2gis.com/ixD11,"4,8",31,,,,,,"4,2",27,20,"4,9",19,19
Ярославль,Юнусов В,Ярославль-05 Ньютона 28,Мир Суши Россия,Покатова Лариса РД,https://yandex.ru/maps/org/mir_sushi/178625153471/?ll=39.864915%2C57.580434&z=16,,,https://go.2gis.com/DVrW6,"4,9",19,,,,,,"4,2",27,20,"4,9",19,19
Ярославль,Юнусов В,Ярославль-05 Ньютона 28,Суши Мастер Россия,Покатова Лариса РД,https://yandex.ru/maps/-/CLq5nL6X,"4,6",451,https://go.2gis.com/i6rdx,"4,2",99,https://maps.app.goo.gl/pe1v6HA88PQNAaZK7,,,,,"4,2",27,20,"4,2",119,100
